Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-11-24,1.43256,1.43922,1.3459,1.36588,13235.714595172
2008-11-25,1.39926,1.45254,1.39926,1.45254,5942.5881083671
2008-11-26,1.43256,1.43256,1.39926,1.39926,5573.1632434862
2008-11-27,1.32593,1.36588,1.32593,1.36588,9800.1729734002
2008-11-28,1.36588,1.42581,1.36588,1.42581,636.90162164938
2008-12-01,1.42581,1.42581,1.35265,1.39252,4435.2908110041
2008-12-02,1.39926,1.42581,1.39926,1.42581,12331.336216754
2008-12-03,1.42581,1.43922,1.35904,1.43922,24120.045406457
2008-12-04,1.46577,1.46577,1.40592,1.46577,3219.5870271674
2008-12-05,1.46577,1.46577,1.46577,1.46577,1566.4929730413
2008-12-08,1.46577,1.46577,1.39926,1.46577,42660.35027213
2008-12-09,1.41916,1.46577,1.39926,1.46577,17961.502703486
2008-12-10,1.45911,1.45911,1.39926,1.45911,9522.8302706854
2008-12-11,1.45911,1.46577,1.39926,1.46577,6650.7437840737
2008-12-12,1.46577,1.52579,1.39926,1.52579,9368.2637841921
2008-12-15,1.45254,1.56584,1.43256,1.53911,41132.224866658
2008-12-16,1.53245,1.63243,1.51238,1.63243,13038.395676244
2008-12-17,1.59905,1.63243,1.51913,1.63243,24532.222703772
2008-12-18,1.54586,1.61903,1.54586,1.61903,3815.928648815
2008-12-19,1.60589,1.62577,1.55243,1.62577,1701.3275676417
2008-12-22,1.55918,1.63243,1.51913,1.63243,19236.402163001
2008-12-23,1.65907,1.65907,1.51913,1.65251,46600.151353383
2008-12-29,1.65907,1.65907,1.59239,1.59239,14315.487568192
2008-12-30,1.63909,1.63909,1.51238,1.56584,29913.548109412
2008-12-31,1.57907,1.57907,1.51238,1.52579,16885.018379114
2009-01-05,1.53245,1.60589,1.53245,1.60589,12793.939460017
2009-01-06,1.61903,1.61903,1.57907,1.60589,5279.3772975274
2009-01-07,1.60589,1.60589,1.55243,1.60589,3957.340540713
2009-01-08,1.59905,1.60589,1.53911,1.60589,9393.4767571662
2009-01-09,1.59905,1.59905,1.56584,1.59905,11275.680000492
2009-01-12,1.61903,1.61903,1.59905,1.59905,5030.5362164355
2009-01-13,1.59905,1.59905,1.57907,1.59905,7274.4908111279
2009-01-14,1.61903,1.61903,1.61903,1.61903,21.92432432528
2009-01-15,1.61903,1.61903,1.56584,1.59905,2420.4454055109
2009-01-16,1.58573,1.58573,1.57907,1.57907,7611.029189521
2009-01-19,1.55243,1.56584,1.55243,1.55918,10716.609730197
2009-01-20,1.56584,1.56584,1.49915,1.49915,8369.6108111756
2009-01-21,1.52579,1.52579,1.39926,1.39926,32930.335136571
2009-01-22,1.49249,1.49249,1.33259,1.33933,39307.024866578
2009-01-23,1.45254,1.45254,1.35265,1.35265,28913.798920179
2009-01-26,1.41916,1.41916,1.33259,1.33259,18003.158919704
2009-01-27,1.4125,1.4125,1.32593,1.32593,9649.991351772
2009-01-28,1.41916,1.41916,1.31927,1.32593,33890.620542018
2009-01-29,1.45254,1.45254,1.33259,1.3459,20944.30702794
2009-01-30,1.39926,1.39926,1.33259,1.33259,7982.6464868344
2009-02-02,1.37263,1.37263,1.33259,1.36588,186.35675676488
2009-02-03,1.33259,1.33259,1.33259,1.33259,1485.3729730377
2009-02-04,1.47252,1.47252,1.31261,1.31261,12569.215135683
2009-02-05,1.4125,1.4125,1.3459,1.3459,4381.5762164072
2009-02-06,1.33933,1.4125,1.33259,1.3792,69059.429192199
2009-02-09,1.39926,1.42581,1.37263,1.3792,20574.882163059
2009-02-10,1.3792,1.4125,1.37263,1.37263,17991.100541325
2009-02-11,1.37263,1.37263,1.35265,1.36588,4965.8594596759
2009-02-12,1.37263,1.46577,1.3459,1.37263,62650.94919192
2009-02-13,1.41916,1.41916,1.3459,1.35904,41484.110272079
2009-02-16,1.35904,1.35904,1.32593,1.32593,20539.803244139
2009-02-17,1.31927,1.31927,1.2659,1.2659,12484.806487031
2009-02-18,1.29929,1.3792,1.29929,1.3459,20114.471352228
2009-02-19,1.31927,1.3792,1.31927,1.3792,28658.38054179
2009-02-20,1.33933,1.39252,1.33259,1.33259,19102.663784616
2009-02-23,1.4125,1.4125,1.33259,1.33933,9022.955676069
2009-02-24,1.3459,1.35904,1.33259,1.35904,8277.5286490095
2009-02-25,1.33933,1.42581,1.33933,1.37263,28937.915676937
2009-02-26,1.35904,1.38595,1.33259,1.38595,33615.470271736
2009-02-27,1.3459,1.43256,1.3459,1.4125,62510.633516238
2009-03-02,1.4125,1.42581,1.3792,1.39926,18638.964325137
2009-03-03,1.39252,1.42581,1.39252,1.42581,4726.8843245304
2009-03-04,1.42581,1.42581,1.3792,1.42581,4345.4010812705
2009-03-05,1.39926,1.44579,1.39926,1.44579,12422.322162704
2009-03-06,1.39926,1.45254,1.39926,1.43922,3888.2789190884
2009-03-09,1.43922,1.43922,1.39252,1.43256,14383.4529736
2009-03-10,1.43256,1.46577,1.39926,1.46577,11308.566486979
2009-03-11,1.46577,1.49249,1.41916,1.42581,11568.369730234
2009-03-12,1.45254,1.45254,1.42581,1.44579,12821.344865424
2009-03-13,1.42581,1.42581,1.41916,1.42581,5868.0454056612
2009-03-16,1.45254,1.45254,1.41916,1.41916,2056.5016217113
2009-03-17,1.3792,1.40592,1.3792,1.40592,667.59567570478
2009-03-18,1.39252,1.49915,1.39252,1.48593,27937.070271488
2009-03-19,1.45911,1.51913,1.45911,1.51913,21664.521082025
2009-03-20,1.48593,1.53245,1.47917,1.53245,16253.597838546
2009-03-23,1.55918,1.56584,1.51238,1.53245,39297.158920632
2009-03-24,1.53245,1.59239,1.53245,1.5725,70565.630273346
2009-03-25,1.51913,1.57907,1.51913,1.56584,6786.6745948904
2009-03-26,1.59239,1.59239,1.52579,1.53245,13745.455135734
2009-03-27,1.56584,1.62577,1.54586,1.62577,25653.65189301
2009-03-30,1.59905,1.66564,1.5725,1.59905,20608.864865763
2009-03-31,1.66564,1.79901,1.66564,1.73232,83762.977300949
2009-04-01,1.77894,1.77894,1.55918,1.73908,34598.776217724
2009-04-02,1.73908,1.89898,1.70578,1.86569,61018.683245903
2009-04-03,1.86569,2.03217,1.82555,1.89898,39338.81513685
2009-04-06,1.9123,1.93228,1.86569,1.86569,12813.67135191
2009-04-07,1.81899,1.91888,1.81899,1.91888,1242.0129730271
2009-04-08,1.99221,1.99221,1.89224,1.96567,26015.403244377
2009-04-09,1.91888,2.01895,1.85894,1.98547,47540.704866937
2009-04-14,2.01229,2.04558,1.96567,2.04558,21975.846487444
2009-04-15,1.99879,2.04558,1.96567,2.00545,12287.487568103
2009-04-16,2.01895,2.13881,2.01895,2.13206,23818.585946984
2009-04-17,2.09876,2.13206,2.03217,2.12549,18910.82594677
2009-04-20,2.13206,2.13206,1.98547,2.03883,12087.976216743
2009-04-21,2.07212,2.11884,2.04558,2.11884,5211.4118921191
2009-04-22,2.13206,2.13206,2.03883,2.06547,19168.436757592
2009-04-23,2.09876,2.11226,2.09876,2.11226,1500.7200000654
2009-04-24,2.09876,2.09876,2.06547,2.09876,4127.254054234
2009-04-27,2.0921,2.0921,2.04558,2.0589,2341.5178379399
2009-04-28,2.01229,2.05215,1.98547,2.05215,4803.6194596688
2009-04-29,2.01229,2.0589,2.01229,2.0589,2525.6821622723
2009-04-30,2.0589,2.13206,2.0589,2.07212,7812.7329733135
2009-05-04,2.13206,2.13881,2.11884,2.13206,5845.0248651196
2009-05-05,2.13881,2.19883,2.10552,2.19883,19728.603244103
2009-05-06,2.19883,2.49859,2.19883,2.33202,71722.138381505
2009-05-07,2.41194,2.432,2.352,2.352,6581.6821624491
2009-05-08,2.48528,2.48528,2.35866,2.37873,8143.7902706253
2009-05-11,2.33202,2.56519,2.33202,2.55853,28583.837839084
2009-05-12,2.47862,2.63844,2.37873,2.62522,8402.4972976636
2009-05-13,2.83174,2.86513,2.66517,2.76515,120150.77838362
2009-05-14,2.79836,2.79836,2.63844,2.70513,21283.037838766
2009-05-15,2.66517,2.74508,2.6586,2.74508,22290.460541512
2009-05-18,2.79836,2.79836,2.73185,2.73185,2317.4010811821
2009-05-19,2.73185,2.8384,2.62522,2.83174,47098.929731783
2009-05-20,2.78522,2.985,2.78522,2.94494,23838.317838877
2009-05-21,2.93838,3.03151,2.8384,3.01838,31737.651893275
2009-05-22,3.05833,3.1315,2.99166,3.1315,27874.585947161
2009-05-25,3.1315,3.45142,3.1315,3.44476,67005.120002921
2009-05-26,3.45142,3.45142,3.23157,3.45142,45077.507028992
2009-05-27,3.43135,3.45142,3.35801,3.43135,29864.21837968
2009-05-28,3.41147,3.49146,3.29816,3.49146,59701.031353954
2009-05-29,3.49146,3.49146,3.37141,3.45142,29902.585947249
2009-06-01,3.44476,3.48472,3.43135,3.46464,27873.489730945
2009-06-02,3.46464,3.51144,3.46464,3.47806,45687.003245235
2009-06-03,3.51792,3.71788,3.51792,3.65794,17486.841081843
2009-06-04,3.6646,3.70465,3.60467,3.63131,13367.260541123
2009-06-05,3.69799,3.71113,3.68458,3.68458,20140.780541418
2009-06-08,3.69799,3.70465,3.61124,3.65794,13180.903784358
2009-06-09,3.6646,3.69799,3.57137,3.59811,17777.338379153
2009-06-10,3.6646,3.6646,3.43801,3.46464,34620.70054205
2009-06-12,3.36485,3.46464,3.36485,3.39815,10887.619459934
2009-06-15,3.39815,3.41147,3.36485,3.37141,8777.4032436258
2009-06-16,3.33821,3.34487,3.26478,3.33821,5959.0313516111
2009-06-17,3.22482,3.49146,3.22482,3.34487,18676.23567649
2009-06-18,3.46464,3.46464,3.36485,3.36485,2434.6962163223
2009-06-19,3.43135,3.43135,3.33821,3.36485,6974.1275678716
2009-06-22,3.33146,3.33146,3.0982,3.23157,11930.121081601
2009-06-23,3.23157,3.23157,3.15157,3.19809,6513.7167570407
2009-06-24,3.23157,3.33146,3.20485,3.29816,5635.6475678132
2009-06-25,3.2915,3.2915,3.17164,3.2915,472.46918920978
2009-06-26,3.18496,3.2915,3.18496,3.2915,2240.6659460436
2009-06-29,3.37817,3.37817,3.16489,3.16489,10365.820540992
2009-06-30,3.19809,3.19809,3.08497,3.13834,6663.8983786689
2009-07-01,3.23157,3.25155,3.1315,3.16489,5785.8291894414
2009-07-02,3.19809,3.19809,3.1315,3.1315,5477.7924326712
2009-07-03,3.16489,3.16489,3.1315,3.1315,895.60864868769
2009-07-06,3.08497,3.08497,2.96502,3.03151,11434.63135185
2009-07-07,3.03151,3.03827,2.95836,3.03827,2500.4691892982
2009-07-08,2.99822,2.99822,2.99822,2.99822,18235.556757552
2009-07-09,3.05159,3.29816,2.99822,3.27144,16122.051892595
2009-07-10,3.3248,3.33146,3.07823,3.20485,6076.3264867514
2009-07-13,3.19161,3.19161,3.11818,3.11818,156.75891892575
2009-07-14,3.12493,3.28484,3.12493,3.1315,157783.88108796
2009-07-15,3.2448,3.2448,3.11818,3.19161,4417.7513515439
2009-07-16,3.18496,3.19809,3.1315,3.19809,6325.1675678433
2009-07-17,3.19809,3.19809,3.19809,3.19809,936.16864868946
2009-07-20,3.10504,3.25821,3.10504,3.16489,4208.3740542375
2009-07-21,3.19809,3.19809,3.16489,3.16489,3886.0864866559
2009-07-22,3.19161,3.19161,3.13834,3.19161,3307.2843244685
2009-07-23,3.16489,3.19809,3.14491,3.19809,5873.5264867425
2009-07-24,3.19809,3.19809,3.08497,3.19809,6635.396757046
2009-07-27,3.23157,3.23157,3.1315,3.13834,1066.6183784249
2009-07-28,3.1315,3.15157,3.1315,3.1315,5083.1545948162
2009-07-29,3.1315,3.19809,3.08497,3.19809,6498.369730013
2009-07-30,3.22482,3.22482,3.0982,3.19809,40534.787028794
2009-07-31,3.17811,3.20485,3.1315,3.19161,4606.3005407413
2009-08-03,3.21151,3.36485,3.1315,3.31824,31983.204325718
2009-08-04,3.35135,3.35135,3.29816,3.3248,19524.707027878
2009-08-05,3.23157,3.35801,3.23157,3.35801,23348.309190207
2009-08-06,3.35801,3.35801,3.26478,3.35801,11410.514595092
2009-08-07,3.34487,3.38473,3.33146,3.33821,23169.625946956
2009-08-10,3.33821,3.46464,3.33146,3.46464,39125.052974678
2009-08-11,3.49804,3.55797,3.36485,3.36485,140780.47135749
2009-08-12,3.45142,3.45142,3.33821,3.44476,7237.2194597749
2009-08-13,3.46464,3.59811,3.46464,3.54474,14782.47567632
2009-08-14,3.59145,3.65128,3.58461,3.60467,28588.222703949
2009-08-17,3.57137,3.57137,3.46464,3.53133,20488.281081974
2009-08-18,3.6646,3.6646,3.53789,3.63131,13249.965405983
2009-08-19,3.63131,3.92441,3.63131,3.79788,38549.53946114
2009-08-20,3.99784,4.19096,3.99784,4.07101,40405.433515275
2009-08-21,4.09099,4.19096,4.03762,4.13112,6477.541621904
2009-08-24,4.21094,4.21094,4.09099,4.13112,16323.755676387
2009-08-25,4.3308,4.35754,4.09099,4.25099,99249.22378811
2009-08-26,4.24423,4.31101,4.10439,4.13112,27384.577298491
2009-08-27,4.11762,4.13112,3.79788,3.99784,19878.784865731
2009-08-28,4.12419,4.12419,3.69799,3.71788,55050.882164562
2009-08-31,3.73129,3.82452,3.6646,3.6646,34648.105947456
2009-09-01,3.6646,3.6646,3.49804,3.5514,40103.974055802
2009-09-02,3.45142,3.45142,3.26478,3.39815,49315.478921069
2009-09-03,3.3248,3.56463,3.3248,3.43135,22506.415136116
2009-09-04,3.59811,3.6646,3.44476,3.6646,57865.965407928
2009-09-07,3.93107,4.12419,3.93107,4.03762,39134.918920625
2009-09-08,4.13112,4.39083,4.08441,4.27087,59694.454056656
2009-09-09,4.29085,4.29085,4.07101,4.1843,30420.000001326
2009-09-10,4.09773,4.09773,3.93107,3.99784,27736.462703912
2009-09-11,3.99784,4.07767,3.86456,3.99784,21821.280000951
2009-09-14,4.14435,4.14435,3.90452,3.90452,1215.7037838368
2009-09-15,3.73129,4.09773,3.73129,4.06443,23148.797838847
2009-09-16,4.06443,4.06443,3.87788,3.90452,6184.8518921615
2009-09-17,3.93773,4.03096,3.93773,4.02439,30451.790271598
2009-09-18,4.06443,4.06443,4.03096,4.03096,2963.0724325616
2009-09-21,3.90452,4.05112,3.90452,3.91784,3182.3156758144
2009-09-22,3.91118,3.99784,3.87113,3.99784,2585.9740541668
2009-09-23,3.94439,3.9911,3.93107,3.93107,3344.5556758215
2009-09-24,3.93107,3.93107,3.89786,3.93107,5301.3016218527
2009-09-25,3.9911,3.9911,3.89786,3.98452,153.47027027696
2009-09-28,3.93107,3.93107,3.78456,3.86456,6377.785946224
2009-09-29,3.98452,3.98452,3.76449,3.8445,2464.2940541615
2009-09-30,3.98452,3.98452,3.86456,3.97778,1349.442162221
2009-10-01,3.95789,3.9911,3.95789,3.95789,5888.8735137702
2009-10-02,3.95789,3.97778,3.87113,3.87113,1921.6670271108
2009-10-05,3.97778,3.97778,3.88445,3.88445,885.74270274131
2009-10-06,3.97102,3.97102,3.89786,3.92441,4115.1956758551
2009-10-07,3.97102,3.97102,3.87788,3.87788,850.66378382086
2009-10-08,3.96436,3.96436,3.86456,3.86456,3149.4291893265
2009-10-09,3.97102,3.97102,3.86456,3.93107,11413.803243741
2009-10-12,3.89111,3.96436,3.87788,3.92441,4655.6302704732
2009-10-13,3.93107,3.93107,3.67792,3.69124,8033.0724327826
2009-10-14,3.40471,3.75127,3.40471,3.74461,7048.6702705775
2009-10-15,3.74461,3.86456,3.73785,3.83127,9050.3610814756
2009-10-16,3.83127,3.89111,3.83127,3.86456,43312.598920807
2009-10-19,3.93107,3.93107,3.86456,3.86456,1615.8227027731
2009-10-20,3.86456,3.89786,3.86456,3.89786,577.70594597113
2009-10-21,3.86456,3.86456,3.86456,3.86456,473.56540542605
2009-10-22,3.86456,3.86456,3.73129,3.73129,1712.2897298044
2009-10-23,3.83127,3.83127,3.73785,3.73785,2445.658378485
2009-10-26,3.71788,3.74461,3.50469,3.74461,8861.8118922782
2009-10-27,3.83127,3.83127,3.56463,3.75127,5841.7362164709
2009-10-28,3.82452,3.82452,3.6646,3.69799,4906.6637839977
2009-10-29,3.69799,3.76449,3.69124,3.76449,2572.8194595716
2009-10-30,3.86456,3.86456,3.77791,3.82452,628.13189191927
2009-11-02,3.86456,3.86456,3.73129,3.73129,4668.7848650684
2009-11-03,3.6646,3.69799,3.61124,3.69799,1049.0789189646
2009-11-04,3.82452,3.83127,3.73785,3.79788,10246.33297342
2009-11-05,3.89111,3.89111,3.79788,3.83127,2095.9654054968
2009-11-06,3.86456,3.91118,3.85116,3.87113,29071.654055321
2009-11-09,3.86456,3.98452,3.86456,3.94439,35849.558920482
2009-11-10,3.98452,3.98452,3.86456,3.87788,24599.091892964
2009-11-12,3.80454,3.89786,3.80454,3.87788,4001.1891893636
2009-11-13,3.83127,3.83127,3.82452,3.82452,829.83567571185
2009-11-16,3.82452,3.82452,3.76449,3.76449,4722.4994596653
2009-11-17,3.81776,3.87788,3.76449,3.79788,19059.911352182
2009-11-18,3.79788,3.79788,3.69799,3.75793,9364.9751355434
2009-11-19,3.83127,3.83127,3.40471,3.69799,14323.161081705
2009-11-20,3.83127,3.85782,3.69799,3.73129,9343.0508112181
2009-11-23,3.83127,3.83127,3.79788,3.79788,165.52864865586
2009-11-24,3.79788,3.89786,3.79788,3.83127,18710.218379194
2009-11-25,3.83127,3.86456,3.83127,3.86456,1737.5027027784
2009-11-26,3.86456,3.86456,3.75127,3.75127,2222.0302703671
2009-11-27,3.83127,3.83127,3.83127,3.83127,152.3740540607
2009-11-30,3.83127,3.87788,3.74461,3.74461,9452.6724328445
2009-12-01,3.85782,3.85782,3.76449,3.76449,3154.9102704078
2009-12-02,3.85782,3.85782,3.76449,3.85782,1555.5308108786
2009-12-03,3.76449,3.86456,3.74461,3.74461,7719.5545949311
2009-12-04,3.86456,3.86456,3.60467,3.60467,12686.510270823
2009-12-07,3.76449,3.76449,3.63131,3.63131,8087.8832435958
2009-12-08,3.6646,3.6646,3.59811,3.63131,5057.9416218421
2009-12-09,3.73129,3.73129,3.59811,3.59811,3707.4032434048
2009-12-10,3.79122,3.79122,3.73129,3.79122,1656.3827027749
2009-12-11,3.79122,3.79122,3.73129,3.73129,5362.6897299635
2009-12-14,3.73129,3.73129,3.63131,3.73129,3787.4270271921
2009-12-15,3.73129,3.73129,3.63131,3.63131,1919.4745946783
2009-12-16,3.73129,3.73129,3.59811,3.59811,5026.1513515704
2009-12-17,3.63131,3.73129,3.49146,3.63131,7196.6594597732
2009-12-18,3.8112,3.8112,3.63131,3.65794,4885.8356758886
2009-12-21,3.49146,3.61124,3.49146,3.61124,3605.4551352923
2009-12-22,3.8112,3.8112,3.56463,3.56463,9035.0140544479
2009-12-23,3.64462,3.65794,3.64462,3.65794,139.21945946553
2009-12-28,3.6179,3.65794,3.53133,3.56463,1937.0140541385
2009-12-29,3.53133,3.63131,3.46464,3.63131,4530.6616218191
2009-12-30,3.64462,3.64462,3.64462,3.64462,473.56540542605
2009-12-31,3.64462,3.64462,3.64462,3.64462,4.384864865056
2010-01-04,3.65794,3.65794,3.55797,3.55797,697.1935135439
2010-01-05,3.72463,3.72463,3.57137,3.57137,799.14162165646
2010-01-06,3.60467,3.61124,3.59811,3.59811,2399.6172974019
2010-01-07,3.69799,3.69799,3.53133,3.53133,6465.4832435251
2010-01-08,3.6646,3.68458,3.51144,3.62456,19468.800000849
2010-01-11,3.63131,3.79788,3.59811,3.74461,13059.223784353
2010-01-12,3.83127,3.90452,3.76449,3.76449,49251.898380525
2010-01-13,3.89111,3.89111,3.73129,3.73129,659.92216219093
2010-01-14,3.8112,3.8112,3.73129,3.73129,3113.2540541898
2010-01-15,3.82452,3.89111,3.8112,3.83784,11208.810811299
2010-01-18,3.85116,3.88445,3.79788,3.79788,3422.3870271762
2010-01-19,3.82452,3.82452,3.79788,3.82452,17860.650811589
2010-01-20,3.83127,3.86456,3.83127,3.85782,5746.3654056559
2010-01-21,3.86456,3.86456,3.79788,3.86456,3622.9945947525
2010-01-22,3.87788,3.87788,3.79788,3.79788,1395.4832433041
2010-01-25,3.73129,3.79122,3.73129,3.77115,9200.5427031038
2010-01-26,3.82452,3.83127,3.78456,3.79788,8911.1416220101
2010-01-27,3.79788,3.83784,3.73129,3.83784,12484.806487031
2010-01-28,3.83784,3.83784,3.75793,3.83784,2499.3729730819
2010-01-29,3.79788,3.86456,3.79788,3.86456,8773.0183787608
2010-02-01,3.86456,3.86456,3.8112,3.8112,4808.0043245339
2010-02-02,3.8445,3.8445,3.73785,3.8445,1156.5081081585
2010-02-03,3.73129,3.73785,3.73129,3.73785,1630.0735135846
2010-02-04,3.8445,3.8445,3.79122,3.79122,15314.140541208
2010-02-05,3.73129,3.77791,3.72463,3.72463,12721.589189744
2010-02-08,3.69799,3.73129,3.65794,3.67126,18648.830271083
2010-02-09,3.64462,3.71788,3.64462,3.71788,4208.3740542375
2010-02-10,3.75793,3.75793,3.6646,3.73129,3346.748108254
2010-02-11,3.77115,3.77115,3.71788,3.71788,301.4594594726
2010-02-12,3.76449,3.76449,3.76449,3.76449,5.48108108132
2010-02-15,3.67792,3.76449,3.67792,3.76449,530.56864867178
2010-02-16,3.76449,3.76449,3.69799,3.76449,7787.5200003395
2010-02-17,3.79788,3.79788,3.79788,3.79788,10581.775135596
2010-02-18,3.78456,3.78456,3.76449,3.76449,1372.4627027625
2010-02-19,3.67792,3.78456,3.67792,3.69799,12938.640000564
2010-02-22,3.69124,3.76449,3.68458,3.68458,249.93729730819
2010-02-23,3.68458,3.68458,3.68458,3.68458,1154.315675726
2010-02-24,3.76449,3.87788,3.75793,3.87788,42188.977299136
2010-02-25,3.89786,4.17764,3.89786,4.06443,164618.78919636
2010-02-26,4.1843,4.21769,4.09773,4.13112,59635.258380978
2010-03-01,4.13112,4.19772,4.09773,4.19772,41099.33838017
2010-03-02,4.24423,4.26421,4.13112,4.19096,29373.113514794
2010-03-03,4.16432,4.27763,4.16432,4.19772,79417.576219678
2010-03-04,4.22426,4.31767,4.22426,4.2976,27382.384866058
2010-03-05,4.3308,4.39749,4.2976,4.39749,47709.522164242
2010-03-08,4.43079,4.6707,4.43079,4.64407,51881.721083343
2010-03-09,4.7372,4.75061,4.56406,4.65738,21087.911352271
2010-03-10,4.65063,4.79732,4.65063,4.79732,60824.652975624
2010-03-11,4.86392,4.99719,4.83052,4.91719,14912.925406055
2010-03-12,5.02382,5.0439,4.7372,4.86392,14140.092973589
2010-03-15,4.74405,4.74405,4.56406,4.67736,47966.036758848
2010-03-16,4.56406,4.69734,4.5575,4.69734,18863.688649471
2010-03-17,4.67736,4.67736,4.54408,4.66404,4537.2389191167
2010-03-18,4.65738,4.65738,4.47093,4.53068,9028.4367571503
2010-03-19,4.4109,4.6707,4.4109,4.63075,21631.634595538
2010-03-22,4.63075,4.65063,4.42413,4.65063,15935.69513583
2010-03-23,4.63075,4.65063,4.4909,4.50413,2436.8886487549
2010-03-24,4.64407,4.64407,4.59745,4.64407,4176.5837839658
2010-03-25,4.65063,4.85734,4.65063,4.84394,130346.68541109
2010-03-26,4.85734,4.98387,4.76403,4.93051,66378.084327218
2010-03-29,4.96389,4.99719,4.87066,4.87066,19342.735135978
2010-03-30,4.87066,4.87066,4.63741,4.84394,15171.632433094
2010-03-31,4.84394,4.84394,4.67736,4.71075,4364.036756947
2010-04-01,4.83052,4.83052,4.69068,4.79732,2262.5902703689
2010-04-06,4.66404,4.83052,4.66404,4.82396,3745.7708109741
2010-04-07,4.8173,4.8173,4.68402,4.77069,6125.6562164832
2010-04-08,4.73064,4.73064,4.43745,4.69068,15862.24864934
2010-04-09,4.65738,4.65738,4.53068,4.63075,4736.7502704767
2010-04-12,4.53068,4.71741,4.53068,4.71741,3287.5524325757
2010-04-13,4.66404,4.66404,4.66404,4.66404,1086.3502703176
2010-04-14,4.65063,4.65063,4.53068,4.53752,6295.5697300042
2010-04-15,4.6042,4.63075,4.54408,4.54408,2226.4151352322
2010-04-16,4.63741,4.69734,4.59745,4.59745,9575.448649066
2010-04-19,4.59745,4.59745,4.46417,4.46417,1912.8972973807
2010-04-20,4.46417,4.47093,4.45095,4.45751,7810.540540881
2010-04-21,4.53068,4.59745,4.45751,4.45751,10035.859459897
2010-04-22,4.5907,4.63075,4.43745,4.63075,9144.6356760743
2010-04-23,4.65738,4.71741,4.63075,4.71741,10904.062703178
